Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,21,10015,C.D FORTUNA K.E - SUPER AMARA A,1509,CLUB DEPORTIVO TENIS DE MESA LAUTARO,"IRIARTE ESPINOSA, IMANOL", 3936,"MARTINEZ DIEZ, SAMUEL", 18853,,,,,11-8,11-9,11-6,,,3-0,3 - 0
singles,21,10015,C.D FORTUNA K.E - SUPER AMARA A,1509,CLUB DEPORTIVO TENIS DE MESA LAUTARO,"ARROZPIDE NEGREDO, IÑIGO", 21734,"LOPEZ ZABARTE, IÑIGO", 22310,,,,,12-10,11-2,11-7,,,3-0,4 - 0
singles,21,10015,C.D FORTUNA K.E - SUPER AMARA A,1509,CLUB DEPORTIVO TENIS DE MESA LAUTARO,"IRIARTE ESPINOSA, IMANOL", 3936,"SOTO VELAZQUEZ, VICTOR", 10624,,,,,11-9,11-9,11-7,,,3-0,5 - 0
singles,21,10015,C.D FORTUNA K.E - SUPER AMARA A,1509,CLUB DEPORTIVO TENIS DE MESA LAUTARO,"GOMEZ SUN, EKAIN", 31088,"MARTINEZ DIEZ, SAMUEL", 18853,,,,,11-3,11-4,12-10,,,3-0,6 - 0
singles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,"GORRIA IBAÑEZ, JON", 39564,"ARROZPIDE NEGREDO, IÑIGO", 21734,,,,,13-11,11-9,11-7,,,3-0,1 - 0
singles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,"GONZALEZ CABRERIZO, IKER", 22218,"GOMEZ IRADI, SUGOI", 29664,,,,,12-10,13-11,11-8,,,3-0,2 - 0
singles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,"ORTEGA AZNAR, ASIER", 38608,"GOMEZ SUN, EKAIN", 31088,,,,,8-11,5-11,8-11,,,0-3,2 - 1
singles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,"GORRIA IBAÑEZ, JON", 39564,"GOMEZ IRADI, SUGOI", 29664,,,,,11-7,11-3,11-4,,,3-0,3 - 1
singles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,"ORTEGA AZNAR, ASIER", 38608,"ARROZPIDE NEGREDO, IÑIGO", 21734,,,,,7-11,8-11,7-11,,,0-3,3 - 2
singles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,"GONZALEZ CABRERIZO, IKER", 22218,"GOMEZ SUN, EKAIN", 31088,,,,,6-11,3-11,4-11,,,0-3,3 - 3
doubles,22,859,RODAMIENTOS ARIZTI GASTEIZ,10015,C.D FORTUNA K.E - SUPER AMARA A,,,,,"GORRIA IBAÑEZ, JON",39564,"GONZALEZ CABRERIZO, IKER",22218,3-11,11-5,5-11,15-13,9-11,2-3,3 - 4
